STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
8,80102,0,1,4
8,80113,0,1,3
8,80114,0,1,3
8,80114,0,1,4
8,80118,0,1,3
8,80125,0,1,3
8,80126,0,1,3
8,80132,0,1,8
8,80140,0,1,3
8,80148,0,1,5
8,80156,0,1,5
8,80167,0,1,5
8,80172,0,1,3
8,80175,0,1,3
8,80176,0,1,3
8,80190,0,1,3
8,80206,0,1,5
8,80220,0,1,10
8,80220,0,1,12
8,80221,0,1,3
8,80247,0,1,3
8,80271,0,1,6
8,80283,0,1,5
8,80289,0,1,3
8,80293,0,1,3
8,80307,0,1,6
8,80307,0,1,7
8,80319,0,1,3
8,80321,0,1,3
8,80322,0,1,14
8,80322,0,2,14
8,80322,0,3,14
8,80328,0,1,5
8,80332,0,1,3
8,80338,0,1,3
8,80339,0,1,3
8,80341,0,1,3
8,80344,0,1,3
8,80356,0,1,3
8,80361,0,1,1
8,80361,0,1,3
8,80361,0,2,1
8,80361,0,2,3
8,80365,0,1,3
8,80369,0,1,3
8,80400,0,1,3
8,80405,0,1,7
8,80407,0,1,5
9,90009,0,1,3
9,90010,0,1,12
9,90018,0,1,3
9,90045,0,1,3
9,90051,0,1,3
9,90053,0,1,9
9,90056,0,1,3
9,90082,0,1,3
9,90082,0,1,6
9,90084,0,1,3
9,90114,0,1,14
9,90115,0,1,3
9,90129,0,1,3
9,90133,0,1,5
9,90133,0,1,9
9,90140,0,1,9
9,90141,0,1,5
9,90141,0,1,9
9,90142,0,1,3
9,90145,0,1,9
9,90149,0,1,7
9,90153,0,1,3
9,90154,0,1,3
9,90156,0,1,3
9,90157,0,1,3
9,90158,0,1,3
9,90162,0,1,98
9,90162,0,2,98
9,90169,0,1,3
9,90171,0,1,3
9,90172,0,1,3
9,90174,0,1,3
9,90180,0,1,3
9,90181,0,1,3
9,90181,0,1,12
9,90194,0,1,9
9,90196,0,1,99
9,90197,0,1,12
9,90199,0,1,3
10,100004,0,1,8
10,100010,0,1,8
10,100014,0,1,3
10,100022,0,1,3
10,100028,0,1,3
10,100033,0,1,3
10,100035,0,1,3
10,100040,0,1,9
10,100054,0,1,8
10,100054,0,1,12
10,100054,0,2,8
10,100054,0,2,12
10,100063,0,1,3
10,100065,0,1,3
10,100066,0,1,8
10,100070,0,1,3
10,100073,0,1,8
10,100082,0,1,3
10,100084,0,1,15
10,100085,0,1,8
10,100092,0,1,3
10,100094,0,1,3
11,110003,0,1,3
11,110004,0,1,12
11,110007,0,1,3
11,110008,0,1,3
11,110010,0,1,8
11,110012,0,1,3
11,110013,0,1,3
11,110013,0,1,6
11,110019,0,1,3
11,110020,0,1,3
11,110021,0,1,3
12,120007,0,1,3
12,120023,0,1,3
12,120025,0,1,12
12,120030,0,1,5
12,120039,0,1,3
12,120040,0,1,3
12,120051,0,1,2
12,120054,0,1,9
12,120058,0,1,3
12,120079,0,1,3
12,120080,0,1,5
12,120090,0,1,3
12,120093,0,1,5
12,120095,0,1,8
12,120096,0,1,12
12,120096,0,2,12
12,120097,0,1,3
12,120098,0,1,11
12,120099,0,1,5
12,120099,0,2,5
12,120106,0,1,5
12,120117,0,1,5
12,120118,0,1,3
12,120123,0,1,8
12,120125,0,1,5
12,120126,0,1,3
12,120130,0,1,3
12,120135,0,1,3
12,120136,0,1,3
12,120137,0,1,9
12,120140,0,1,8
12,120142,0,1,6
12,120143,0,1,3
12,120147,0,1,3
12,120152,0,1,6
12,120153,0,1,3
12,120160,0,1,3
12,120168,0,1,3
12,120182,0,1,3
12,120183,0,1,3
12,120184,0,1,3
12,120186,0,1,3
12,120191,0,1,8
12,120194,0,1,8
12,120195,0,1,6
12,120195,0,1,9
12,120199,0,1,8
12,120206,0,1,3
12,120207,0,1,3
12,120215,0,1,3
12,120224,0,1,3
12,120228,0,1,5
12,120232,0,1,5
12,120248,0,1,2
12,120249,0,1,5
12,120253,0,1,12
12,120254,0,1,3
12,120257,0,1,3
12,120266,0,1,3
12,120267,0,1,3
12,120268,0,1,12
12,120268,0,2,12
12,120268,0,3,12
12,120269,0,1,3
12,120274,0,1,9
12,120277,0,1,9
12,120277,0,2,9
12,120277,0,3,9
12,120277,0,4,9
12,120277,0,5,9
12,120279,0,1,3
12,120283,0,1,3
12,120285,0,1,7
12,120286,0,1,6
12,120289,0,1,5
12,120295,0,1,3
12,120308,0,1,99
12,120310,0,1,3
12,120315,0,1,9
12,120316,0,1,8
12,120324,0,1,3
12,120326,0,1,3
12,120327,0,1,5
12,120332,0,1,5
12,120336,0,1,3
12,120338,0,1,7
12,120341,0,1,3
12,120343,0,1,3
12,120352,0,1,3
12,120359,0,1,8
12,120371,0,1,3
12,120372,0,1,3
12,120383,0,1,5
12,120383,0,1,8
12,120384,0,1,3
12,120387,0,1,3
12,120399,0,1,5
12,120401,0,1,5
12,120409,0,1,3
12,120410,0,1,3
12,120412,0,1,3
12,120415,0,1,3
12,120416,0,1,5
12,120417,0,1,1
12,120417,0,2,1
12,120417,0,3,1
12,120417,0,4,1
12,120425,0,1,3
12,120426,0,1,5
12,120433,0,1,8
12,120436,0,1,5
12,120441,0,1,2
12,120443,0,1,3
12,120444,0,1,5
12,120444,0,1,9
12,120446,0,1,5
12,120454,0,1,8
12,120458,0,1,3
12,120461,0,1,9
12,120464,0,1,3
12,120467,0,1,3
12,120469,0,1,5
12,120474,0,1,99
12,120478,0,1,3
12,120479,0,1,3
12,120489,0,1,3
12,120496,0,1,3
12,120501,0,1,3
12,120508,0,1,3
12,120511,0,1,3
12,120511,0,2,3
12,120516,0,1,6
12,120518,0,1,7
12,120519,0,1,5
12,120522,0,1,5
12,120534,0,1,3
12,120535,0,1,3
12,120537,0,1,7
12,120538,0,1,3
12,120541,0,1,2
12,120541,0,2,2
12,120541,0,3,2
12,120541,0,4,2
12,120548,0,1,6
12,120550,0,1,12
12,120551,0,1,3
12,120552,0,1,3
12,120557,0,1,8
12,120559,0,1,3
12,120563,0,1,3
12,120567,0,1,3
12,120574,0,1,3
12,120577,0,1,5
12,120581,0,1,3
12,120582,0,1,3
12,120583,0,1,5
12,120586,0,1,3
12,120589,0,1,3
12,120589,0,2,3
12,120590,0,1,3
12,120594,0,1,3
12,120596,0,1,5
12,120601,0,1,3
12,120608,0,1,3
12,120615,0,1,3
12,120615,0,2,3
12,120616,0,1,3
12,120617,0,1,3
12,120629,0,1,3
12,120630,0,1,3
12,120636,0,1,3
12,120640,0,1,3
12,120649,0,1,3
12,120656,0,1,3
12,120665,0,1,3
12,120670,0,1,8
12,120678,0,1,3
12,120679,0,1,3
12,120680,0,1,7
12,120689,0,1,12
12,120699,0,1,3
12,120700,0,1,3
12,120701,0,1,3
12,120716,0,1,6
12,120722,0,1,3
12,120730,0,1,3
12,120730,0,2,3
12,120731,0,1,3
12,120734,0,1,3
12,120737,0,1,3
12,120738,0,1,3
12,120740,0,1,3
12,120741,0,1,3
12,120743,0,1,2
12,120745,0,1,99
12,120753,0,1,8
12,120758,0,1,3
12,120759,0,1,8
12,120777,0,1,2
12,120777,0,2,2
12,120777,0,3,2
12,120778,0,1,3
12,120781,0,1,98
12,120782,0,1,3
12,120785,0,1,3
12,120787,0,1,6
12,120789,0,1,3
12,120790,0,1,3
12,120791,0,1,3
12,120794,0,1,3
12,120797,0,1,3
12,120801,0,1,8
12,120802,0,1,6
12,120806,0,1,3
12,120807,0,1,8
12,120808,0,1,7
12,120808,0,2,7
12,120810,0,1,3
12,120811,0,1,3
12,120813,0,1,3
12,120820,0,1,3
12,120824,0,1,3
12,120840,0,1,8
12,120841,0,1,8
12,120843,0,1,3
12,120845,0,1,6
12,120849,0,1,8
12,120857,0,1,3
12,120860,0,1,3
12,120865,0,1,3
12,120866,0,1,3
12,120870,0,1,3
12,120877,0,1,7
12,120885,0,1,3
12,120886,0,1,9
12,120890,0,1,12
12,120891,0,1,3
12,120894,0,1,8
12,120894,0,1,9
12,120895,0,1,3
12,120897,0,1,8
12,120900,0,1,8
12,120903,0,1,3
12,120918,0,1,3
12,120932,0,1,12
12,120932,0,1,14
12,120937,0,1,3
12,120941,0,1,3
12,120945,0,1,3
12,120947,0,1,3
12,120950,0,1,3
12,120955,0,1,3
12,120956,0,1,99
12,120957,0,1,3
12,120959,0,1,99
12,120964,0,1,3
12,120965,0,1,5
12,120967,0,1,3
12,120967,0,1,8
12,120979,0,1,9
12,120980,0,1,3
12,120981,0,1,5
12,120982,0,1,3
12,120986,0,1,3
12,120989,0,1,3
12,120989,0,2,3
12,120993,0,1,3
12,120994,0,1,3
12,120995,0,1,3
12,120998,0,1,3
12,120999,0,1,8
12,121005,0,1,8
12,121007,0,1,3
12,121011,0,1,3
12,121025,0,1,3
12,121031,0,1,3
12,121033,0,1,3
12,121038,0,1,3
12,121039,0,1,3
12,121041,0,1,3
12,121042,0,1,3
12,121044,0,1,3
12,121045,0,1,3
12,121048,0,1,3
12,121049,0,1,3
12,121055,0,1,7
12,121055,0,2,7
12,121055,0,3,7
12,121055,0,4,7
12,121056,0,1,7
12,121058,0,1,98
12,121061,0,1,3
12,121063,0,1,8
12,121080,0,1,5
12,121085,0,1,3
12,121086,0,1,3
12,121087,0,1,3
12,121088,0,1,5
12,121089,0,1,8
12,121090,0,1,3
12,121092,0,1,7
12,121108,0,1,3
12,121109,0,1,9
12,121112,0,1,3
12,121119,0,1,3
12,121122,0,1,8
12,121124,0,1,3
12,121129,0,1,3
12,121130,0,1,3
12,121130,0,2,3
12,121149,0,1,3
12,121152,0,1,3
12,121154,0,1,3
12,121155,0,1,3
12,121157,0,1,7
12,121158,0,1,6
12,121159,0,1,3
12,121163,0,1,3
12,121164,0,1,5
12,121166,0,1,8
12,121172,0,1,3
12,121183,0,1,3
12,121192,0,1,3
12,121196,0,1,3
12,121199,0,1,5
12,121205,0,1,3
12,121205,0,2,3
12,121207,0,1,5
12,121213,0,1,8
12,121217,0,1,3
12,121223,0,1,8
12,121239,0,1,3
12,121242,0,1,2
12,121242,0,2,2
12,121242,0,3,2
12,121242,0,4,2
12,121251,0,1,3
12,121252,0,1,3
12,121256,0,1,3
12,121264,0,1,15
12,121268,0,1,3
12,121274,0,1,12
12,121275,0,1,6
12,121279,0,1,14
12,121279,0,2,14
12,121281,0,1,3
12,121282,0,1,3
12,121283,0,1,3
12,121284,0,1,8
12,121287,0,1,12
12,121290,0,1,3
12,121291,0,1,3
12,121292,0,1,8
12,121304,0,1,6
12,121305,0,1,3
12,121307,0,1,3
12,121316,0,1,8
12,121319,0,1,6
12,121321,0,1,9
12,121324,0,1,3
12,121325,0,1,3
12,121326,0,1,3
12,121327,0,1,3
12,121332,0,1,3
12,121334,0,1,3
12,121342,0,1,3
12,121353,0,1,3
12,121354,0,1,3
12,121358,0,1,6
12,121362,0,1,3
12,121366,0,1,3
12,121368,0,1,3
12,121370,0,1,3
12,121378,0,1,3
12,121382,0,1,3
12,121384,0,1,5
12,121390,0,1,8
12,121397,0,1,5
12,121399,0,1,5
12,121401,0,1,3
12,121414,0,1,5
12,121416,0,1,5
12,121416,0,2,5
12,121420,0,1,3
12,121422,0,1,3
12,121423,0,1,11
12,121424,0,1,9
12,121424,0,2,9
12,121428,0,1,8
12,121434,0,1,8
12,121439,0,1,5
12,121443,0,1,99
12,121448,0,1,3
12,121458,0,1,3
12,121459,0,1,8
12,121459,0,2,8
12,121471,0,1,6
12,121472,0,1,3
12,121474,0,1,3
12,121477,0,1,3
12,121485,0,1,5
12,121487,0,1,14
12,121487,0,2,14
12,121491,0,1,9
12,121491,0,1,12
12,121495,0,1,3
12,121501,0,1,11
12,121501,0,2,11
12,121501,0,3,11
12,121504,0,1,3
12,121510,0,1,6
12,121511,0,1,9
12,121511,0,1,12
12,121515,0,1,3
12,121516,0,1,3
12,121519,0,1,5
12,121522,0,1,3
12,121524,0,1,3
12,121532,0,1,5
12,121540,0,1,6
12,121543,0,1,3
12,121547,0,1,3
12,121550,0,1,3
12,121558,0,1,3
12,121566,0,1,3
12,121570,0,1,3
12,121575,0,1,3
12,121576,0,1,5
12,121578,0,1,3
12,121582,0,1,3
12,121582,0,1,12
12,121584,0,1,3
12,121585,0,1,5
12,121588,0,1,3
12,121589,0,1,3
12,121593,0,1,5
12,121593,0,1,8
12,121598,0,1,8
12,121598,0,2,8
12,121602,0,1,8
12,121605,0,1,3
12,121606,0,1,5
12,121608,0,1,8
12,121614,0,1,5
12,121615,0,1,3
12,121616,0,1,3
12,121619,0,1,3
12,121620,0,1,3
12,121622,0,1,5
12,121627,0,1,8
12,121630,0,1,9
12,121632,0,1,3
12,121633,0,1,3
12,121635,0,1,3
12,121636,0,1,12
12,121640,0,1,3
12,121641,0,1,3
12,121644,0,1,5
12,121645,0,1,3
12,121648,0,1,9
12,121651,0,1,3
12,121652,0,1,3
12,121653,0,1,3
12,121657,0,1,3
12,121663,0,1,5
12,121667,0,1,3
12,121669,0,1,14
12,121669,0,2,14
12,121670,0,1,3
12,121673,0,1,3
12,121675,0,1,8
12,121678,0,1,5
12,121685,0,1,8
12,121686,0,1,5
12,121688,0,1,3
12,121691,0,1,3
12,121695,0,1,3
12,121696,0,1,3
12,121702,0,1,3
12,121705,0,1,15
12,121705,0,2,15
12,121706,0,1,5
12,121718,0,1,3
12,121720,0,1,3
12,121722,0,1,5
12,121723,0,1,3
12,121726,0,1,3
12,121728,0,1,3
12,121729,0,1,3
12,121730,0,1,3
12,121731,0,1,3
12,121735,0,1,3
12,121737,0,1,8
12,121740,0,1,3
12,121741,0,1,8
12,121745,0,1,3
12,121746,0,1,2
12,121747,0,1,8
12,121750,0,1,12
12,121753,0,1,3
12,121754,0,1,3
12,121756,0,1,6
12,121758,0,1,8
12,121766,0,1,3
12,121770,0,1,3
12,121777,0,1,3
12,121786,0,1,5
12,121791,0,1,5
12,121803,0,1,3
12,121809,0,1,3
12,121822,0,1,3
12,121831,0,1,3
12,121833,0,1,8
12,121837,0,1,5
12,121837,0,1,9
12,121837,0,2,9
12,121837,0,2,5
12,121839,0,1,6
12,121841,0,1,8
12,121845,0,1,3
12,121846,0,1,3
12,121849,0,1,6
12,121850,0,1,9
12,121851,0,1,8
12,121851,0,2,8
12,121852,0,1,6
12,121854,0,1,3
12,121855,0,1,3
12,121856,0,1,8
12,121860,0,1,3
12,121862,0,1,3
12,121865,0,1,15
12,121867,0,1,3
12,121873,0,1,8
12,121878,0,1,3
12,121879,0,1,3
12,121880,0,1,3
12,121884,0,1,3
12,121885,0,1,3
12,121892,0,1,3
12,121894,0,1,3
12,121895,0,1,8
12,121897,0,1,3
12,121899,0,1,5
12,121901,0,1,5
12,121908,0,1,2
12,121911,0,1,3
12,121912,0,1,5
12,121925,0,1,3
12,121939,0,1,8
12,121943,0,1,3
12,121951,0,1,5
12,121953,0,1,3
12,121954,0,1,3
12,121957,0,1,15
12,121958,0,1,5
12,121960,0,1,3
12,121960,0,2,3
12,121967,0,1,3
12,121969,0,1,3
12,121972,0,1,3
12,121974,0,1,3
12,121978,0,1,5
12,121980,0,1,3
12,121987,0,1,8
12,121987,0,1,12
12,121996,0,1,3
12,122005,0,1,3
12,122007,0,1,3
12,122009,0,1,3
12,122009,0,2,3
12,122011,0,1,3
12,122015,0,1,8
12,122015,0,1,12
12,122026,0,1,6
12,122029,0,1,5
12,122031,0,1,98
12,122032,0,1,3
12,122036,0,1,3
12,122040,0,1,6
12,122049,0,1,3
12,122054,0,1,6
12,122055,0,1,8
12,122057,0,1,3
12,122058,0,1,3
12,122060,0,1,5
12,122066,0,1,5
12,122067,0,1,3
12,122071,0,1,6
12,122076,0,1,3
12,122079,0,1,3
12,122080,0,1,3
12,122082,0,1,3
12,122085,0,1,12
12,122088,0,1,14
12,122090,0,1,3
12,122091,0,1,3
12,122093,0,1,5
12,122095,0,1,3
12,122097,0,1,3
12,122097,0,1,12
12,122101,0,1,12
12,122101,0,1,3
12,122102,0,1,11
12,122104,0,1,8
12,122104,0,1,12
12,122106,0,1,3
12,122107,0,1,2
12,122109,0,1,3
12,122110,0,1,3
12,122111,0,1,5
12,122114,0,1,8
12,122116,0,1,6
12,122117,0,1,3
12,122118,0,1,3
12,122119,0,1,2
12,122123,0,1,3
12,122124,0,1,5
12,122131,0,1,3
12,122132,0,1,3
12,122133,0,1,99
12,122137,0,1,3
12,122139,0,1,5
12,122139,0,2,5
12,122139,0,3,5
12,122139,0,4,5
12,122140,0,1,99
12,122144,0,1,3
12,122145,0,1,3
12,122146,0,1,3
12,122147,0,1,3
12,122148,0,1,3
12,122151,0,1,3
12,122152,0,1,3
12,122155,0,1,3
12,122159,0,1,3
12,122165,0,1,3
12,122167,0,1,3
12,122173,0,1,7
12,122177,0,1,3
12,122178,0,1,3
12,122179,0,1,3
12,122180,0,1,8
12,122181,0,1,3
12,122182,0,1,3
12,122183,0,1,3
12,122188,0,1,2
12,122190,0,1,3
12,122191,0,1,3
12,122194,0,1,3
12,122200,0,1,6
12,122201,0,1,3
12,122202,0,1,3
12,122204,0,1,3
12,122208,0,1,3
12,122210,0,1,3
12,122216,0,1,3
12,122217,0,1,3
12,122217,0,1,12
12,122218,0,1,3
12,122220,0,1,8
12,122225,0,1,3
12,122231,0,1,3
12,122233,0,1,3
12,122234,0,1,7
12,122238,0,1,3
12,122239,0,1,3
12,122239,0,2,3
12,122241,0,1,3
12,122244,0,1,3
12,122249,0,1,3
12,122251,0,1,3
12,122253,0,1,3
12,122254,0,1,3
12,122255,0,1,99
12,122256,0,1,11
12,122259,0,1,5
12,122260,0,1,3
12,122262,0,1,6
12,122268,0,1,3
12,122268,0,2,3
12,122275,0,1,3
12,122276,0,1,9
12,122280,0,1,3
12,122281,0,1,9
12,122282,0,1,6
12,122283,0,1,99
12,122287,0,1,3
12,122290,0,1,3
12,122293,0,1,5
12,122294,0,1,3
12,122295,0,1,3
12,122296,0,1,2
12,122298,0,1,3
12,122300,0,1,8
12,122304,0,1,3
12,122308,0,1,3
13,130010,0,1,3
13,130016,0,1,3
13,130016,0,1,12
13,130032,0,1,3
13,130077,0,1,8
13,130078,0,1,9
13,130078,0,1,12
13,130078,0,2,12
13,130078,0,2,9
13,130088,0,1,5
13,130088,0,2,5
13,130090,0,1,8
13,130104,0,1,99
13,130105,0,1,3
13,130106,0,1,8
13,130111,0,1,3
13,130126,0,1,8
13,130137,0,1,3
13,130142,0,1,8
13,130154,0,1,3
13,130157,0,1,5
13,130162,0,1,3
13,130167,0,1,5
13,130174,0,1,8
13,130174,0,1,12
13,130174,0,2,8
13,130174,0,2,12
13,130174,0,3,9
13,130174,0,3,12
13,130182,0,1,99
13,130188,0,1,5
13,130191,0,1,8
13,130191,0,2,8
13,130193,0,1,2
13,130208,0,1,3
13,130225,0,1,5
13,130236,0,1,3
13,130252,0,1,99
13,130258,0,1,7
13,130258,0,2,7
13,130261,0,1,3
13,130263,0,1,3
13,130274,0,1,3
13,130283,0,1,5
13,130292,0,1,12
13,130320,0,1,3
13,130322,0,1,12
13,130322,0,2,12
13,130335,0,1,3
13,130338,0,1,3
13,130366,0,1,3
13,130368,0,1,3
13,130370,0,1,3
13,130383,0,1,3
13,130396,0,1,3
13,130398,0,1,3
13,130404,0,1,6
13,130404,0,1,9
13,130404,0,2,9
13,130404,0,2,6
13,130420,0,1,3
13,130421,0,1,8
13,130421,0,1,12
13,130425,0,1,3
13,130439,0,1,3
13,130471,0,1,3
13,130497,0,1,3
13,130501,0,1,3
13,130508,0,1,5
13,130513,0,1,5
13,130514,0,1,3
13,130524,0,1,6
13,130528,0,1,8
13,130536,0,1,3
13,130542,0,1,3
13,130543,0,1,3
13,130545,0,1,5
13,130549,0,1,3
13,130552,0,1,6
13,130559,0,1,3
13,130560,0,1,5
13,130566,0,1,3
13,130568,0,1,6
13,130571,0,1,8
13,130576,0,1,8
13,130597,0,1,8
13,130600,0,1,5
13,130612,0,1,8
13,130613,0,1,14
13,130613,0,2,14
13,130634,0,1,3
13,130644,0,1,6
13,130668,0,1,5
13,130668,0,2,5
13,130668,0,3,5
13,130693,0,1,3
13,130696,0,1,9
13,130696,0,1,12
13,130697,0,1,8
13,130701,0,1,3
13,130705,0,1,5
13,130707,0,1,3
13,130713,0,1,5
13,130713,0,1,9
13,130721,0,1,3
13,130729,0,1,8
13,130729,0,2,8
13,130737,0,1,6
13,130753,0,1,99
13,130774,0,1,3
13,130783,0,1,6
13,130794,0,1,3
13,130797,0,1,9
13,130797,0,1,12
13,130806,0,1,14
13,130808,0,1,8
13,130809,0,1,5
13,130809,0,1,9
13,130810,0,1,3
13,130819,0,1,3
13,130822,0,1,8
13,130824,0,1,3
13,130851,0,1,8
13,130852,0,1,3
13,130861,0,1,3
13,130868,0,1,12
13,130869,0,1,12
13,130873,0,1,5
13,130890,0,1,9
13,130892,0,1,3
13,130893,0,1,3
13,130899,0,1,8
13,130901,0,1,5
13,130902,0,1,3
13,130906,0,1,14
13,130910,0,1,8
13,130917,0,1,8
13,130917,0,1,12
13,130918,0,1,6
13,130921,0,1,3
13,130923,0,1,5
13,130924,0,1,3
13,130924,0,1,5
13,130943,0,1,12
13,130943,0,2,12
13,130944,0,1,3
13,130944,0,2,3
13,130946,0,1,3
13,130955,0,1,6
13,130955,0,2,6
13,130968,0,1,5
13,130989,0,1,3
13,131019,0,1,9
13,131019,0,2,9
13,131024,0,1,5
13,131036,0,1,3
13,131046,0,1,9
13,131046,0,2,9
13,131046,0,3,9
13,131046,0,4,9
13,131047,0,1,3
13,131050,0,1,3
13,131052,0,1,6
13,131057,0,1,9
13,131057,0,1,12
13,131064,0,1,3
13,131075,0,1,8
13,131085,0,1,3
13,131085,0,2,3
13,131086,0,1,6
13,131088,0,1,14
13,131089,0,1,8
13,131100,0,1,5
13,131105,0,1,3
13,131105,0,2,3
13,131109,0,1,5
13,131113,0,1,8
13,131118,0,1,99
15,150007,0,1,3
15,150020,0,1,3
15,150022,0,1,7
15,150023,0,1,7
15,150026,0,1,3
15,150028,0,1,3
15,150034,0,1,3
15,150037,0,1,3
15,150039,0,1,5
15,150041,0,1,3
15,150048,0,1,3
15,150058,0,1,3
15,150064,0,1,8
15,150065,0,1,5
15,150067,0,1,8
15,150069,0,1,14
15,150072,0,1,10
15,150072,0,2,10
15,150073,0,1,3
15,150079,0,1,9
15,150079,0,1,12
15,150079,0,2,12
15,150079,0,2,9
15,150083,0,1,3
15,150089,0,1,3
15,150092,0,1,5
15,150093,0,1,3
15,150094,0,1,3
15,150097,0,1,3
16,160016,0,1,3
16,160027,0,1,3
16,160045,0,1,8
16,160051,0,1,7
16,160083,0,1,3
16,160095,0,1,12
16,160095,0,1,8
16,160102,0,1,5
16,160133,0,1,3
16,160136,0,1,3
16,160139,0,1,9
16,160148,0,1,5
17,170006,0,1,3
17,170017,0,1,12
17,170017,0,1,9
17,170017,0,2,9
17,170017,0,2,12
17,170021,0,1,3
17,170024,0,1,3
17,170034,0,1,3
17,170035,0,1,8
17,170040,0,1,3
17,170051,0,1,8
17,170060,0,1,99
17,170067,0,1,3
17,170075,0,1,8
17,170077,0,1,3
17,170081,0,1,8
17,170090,0,1,5
17,170090,0,2,5
17,170093,0,1,3
17,170095,0,1,3
17,170097,0,1,6
17,170109,0,1,3
17,170110,0,1,9
17,170110,0,1,12
17,170111,0,1,3
17,170112,0,1,3
17,170120,0,1,11
17,170140,0,1,3
17,170141,0,1,3
17,170143,0,1,5
17,170149,0,1,3
17,170157,0,1,9
17,170168,0,1,3
17,170173,0,1,3
17,170175,0,1,3
17,170180,0,1,5
17,170182,0,1,3
17,170189,0,1,99
17,170193,0,1,3
17,170195,0,1,5
17,170200,0,1,8
17,170209,0,1,3
17,170214,0,1,8
17,170214,0,2,8
17,170216,0,1,3
17,170225,0,1,8
17,170232,0,1,3
17,170235,0,1,8
17,170240,0,1,3
17,170242,0,1,99
17,170253,0,1,12
17,170272,0,1,3
17,170275,0,1,8
17,170276,0,1,3
17,170279,0,1,3
17,170284,0,1,12
17,170292,0,1,9
17,170292,0,1,12
17,170303,0,1,8
17,170312,0,1,5
17,170313,0,1,12
17,170324,0,1,3
17,170331,0,1,3
17,170337,0,1,3
17,170342,0,1,5
17,170348,0,1,12
17,170352,0,1,3
17,170360,0,1,5
17,170366,0,1,5
17,170369,0,1,5
17,170370,0,1,6
17,170383,0,1,8
17,170387,0,1,5
17,170392,0,1,9
17,170392,0,2,9
17,170392,0,3,9
17,170393,0,1,3
17,170395,0,1,5
17,170407,0,1,3
17,170413,0,1,8
17,170413,0,1,3
17,170421,0,1,3
17,170422,0,1,7
17,170422,0,1,5
17,170424,0,1,3
17,170431,0,1,3
17,170460,0,1,3
17,170463,0,1,5
17,170465,0,1,8
17,170469,0,1,2
17,170470,0,1,8
17,170474,0,1,11
17,170474,0,2,11
17,170475,0,1,8
17,170475,0,1,12
17,170482,0,1,5
17,170483,0,1,3
17,170487,0,1,2
17,170508,0,1,9
17,170517,0,1,3
17,170517,0,1,8
17,170519,0,1,5
17,170530,0,1,5
17,170531,0,1,3
17,170534,0,1,5
17,170545,0,1,9
17,170551,0,1,6
17,170553,0,1,8
17,170557,0,1,3
17,170563,0,1,5
17,170565,0,1,5
17,170565,0,2,5
17,170569,0,1,3
17,170577,0,1,3
17,170577,0,2,3
17,170580,0,1,8
17,170583,0,1,3
17,170588,0,1,14
17,170595,0,1,5
17,170599,0,1,5
17,170601,0,1,8
17,170605,0,1,15
17,170605,0,2,14
17,170608,0,1,8
17,170611,0,1,3
17,170611,0,2,3
17,170625,0,1,3
17,170635,0,1,3
17,170643,0,1,3
17,170644,0,1,8
17,170645,0,1,3
17,170646,0,1,8
17,170650,0,1,3
17,170653,0,1,3
17,170653,0,2,3
17,170653,0,3,3
17,170660,0,1,3
17,170671,0,1,3
17,170675,0,1,3
17,170676,0,1,8
17,170678,0,1,6
17,170678,0,2,6
17,170679,0,1,3
17,170680,0,1,3
17,170682,0,1,12
17,170683,0,1,4
17,170683,0,1,5
17,170686,0,1,5
17,170691,0,1,3
17,170692,0,1,5
17,170712,0,1,8
17,170724,0,1,3
17,170725,0,1,9
17,170725,0,1,12
17,170726,0,1,6
17,170729,0,1,3
17,170729,0,2,3
17,170733,0,1,5
17,170736,0,1,3
17,170744,0,1,3
17,170751,0,1,3
17,170760,0,1,3
17,170766,0,1,2
17,170777,0,1,3
17,170780,0,1,3
17,170781,0,1,3
17,170784,0,1,3
17,170793,0,1,9
17,170793,0,1,12
17,170796,0,1,3
17,170800,0,1,5
17,170802,0,1,3
17,170803,0,1,99
17,170805,0,1,5
17,170806,0,1,3
17,170808,0,1,3
17,170810,0,1,8
17,170810,0,1,3
17,170811,0,1,3
17,170812,0,1,2
17,170814,0,1,8
17,170815,0,1,3
17,170823,0,1,3
17,170825,0,1,3
17,170833,0,1,8
17,170836,0,1,14
17,170836,0,2,14
17,170836,0,3,14
17,170837,0,1,8
17,170847,0,1,3
17,170851,0,1,5
17,170855,0,1,3
17,170865,0,1,5
17,170868,0,1,3
17,170870,0,1,3
17,170871,0,1,3
18,180015,0,1,3
18,180018,0,1,3
18,180022,0,1,5
18,180047,0,1,3
18,180054,0,1,8
18,180056,0,1,5
18,180059,0,1,3
18,180084,0,1,5
18,180090,0,1,3
18,180098,0,1,99
18,180104,0,1,8
18,180114,0,1,8
18,180114,0,1,5
18,180121,0,1,8
18,180141,0,1,3
18,180159,0,1,3
18,180160,0,1,8
18,180166,0,1,3
18,180176,0,1,8
18,180190,0,1,8
18,180191,0,1,5
18,180191,0,2,5
18,180217,0,1,5
18,180217,0,2,5
18,180221,0,1,5
18,180228,0,1,15
18,180247,0,1,3
18,180253,0,1,3
18,180255,0,1,8
18,180262,0,1,8
18,180268,0,1,3
18,180270,0,1,9
18,180283,0,1,5
18,180295,0,1,15
18,180295,0,2,15
18,180300,0,1,3
18,180301,0,1,3
