ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
120994,22,22,22,22,22,22,22,22,22,22
120995,0,0,0,0,0,0,0,0,9,0
120996,18,18,18,18,18,18,18,18,18,18
120997,16,16,16,16,16,16,16,16,16,16
120998,0,0,0,0,0,15,0,0,0,0
120999,1,1,1,1,1,1,1,1,1,1
121000,0,0,0,0,0,0,0,0,0,0
121001,0,10,0,0,17,0,25,0,0,0
121002,8,8,8,8,8,8,8,8,8,8
121004,47,0,0,0,0,0,0,8,0,0
121005,13,13,13,13,13,13,13,13,13,13
121006,0,0,13,0,0,0,0,0,0,0
121007,0,5,0,3,0,0,0,0,0,0
121008,0,0,0,0,0,0,0,0,0,0
121009,0,0,0,0,0,0,0,0,0,0
121010,35,35,35,35,35,35,35,35,35,35
121011,14,14,14,14,14,14,14,14,14,14
121012,3,3,3,3,3,3,3,3,3,3
121013,0,0,0,21,0,0,0,0,0,0
121014,24,24,24,24,24,24,24,24,24,24
121015,26,26,26,26,26,26,26,26,26,26
121016,0,0,0,0,0,0,0,0,0,0
121017,0,0,0,0,0,0,0,0,0,0
121018,0,15,0,0,0,0,0,13,24,0
121019,29,0,0,0,0,0,0,0,0,0
121020,0,0,0,0,20,0,0,0,0,0
121021,11,11,11,11,11,11,11,11,11,11
121022,9,9,9,9,9,9,9,9,9,9
121024,0,0,0,14,0,23,0,0,0,15
121025,0,0,0,0,0,0,0,0,0,0
121027,0,0,13,0,0,0,0,0,0,0
121028,12,12,12,12,12,12,12,12,12,12
121029,0,17,6,0,0,8,12,0,0,0
121030,0,0,0,0,0,0,0,0,0,0
121031,0,0,0,0,0,0,0,0,0,0
121032,0,20,0,0,0,22,33,0,16,0
121033,0,0,0,0,0,0,0,0,0,0
121034,2,17,0,18,19,20,0,8,13,0
121035,27,0,15,18,0,0,13,0,0,16
121036,0,0,0,0,0,0,0,0,0,0
121037,0,0,0,0,25,0,25,0,0,0
121038,0,0,0,0,0,0,0,0,0,0
121039,0,0,0,0,0,0,0,0,0,0
121040,0,39,12,0,55,0,0,0,0,0
121041,12,12,12,12,12,12,12,12,12,12
121042,22,0,11,0,13,26,14,0,0,33
121043,0,0,0,0,0,0,0,0,0,0
121044,8,8,8,8,8,8,8,8,8,8
121045,23,22,0,0,18,12,16,0,0,0
121046,22,22,22,22,22,22,22,22,22,22
121047,0,0,0,0,0,0,0,0,0,0
121048,0,0,0,0,0,0,0,0,0,0
121049,0,0,0,0,0,0,0,0,0,0
121050,0,24,0,0,0,0,0,0,0,0
121051,0,6,0,0,0,0,0,0,0,0
121052,0,0,0,0,0,0,0,0,0,0
121053,9,9,9,9,9,9,9,9,9,9
121054,0,0,0,0,0,0,0,0,0,0
121055,0,11,0,0,0,0,0,0,0,0
121056,17,17,17,17,17,17,17,17,17,17
121057,19,16,0,14,0,0,0,26,13,12
121058,0,0,22,18,0,0,12,5,26,0
121060,0,0,12,14,0,0,43,24,0,0
121061,0,0,0,0,0,5,0,0,0,0
121062,0,0,0,0,0,0,0,0,0,0
121063,0,13,0,0,0,0,0,0,0,21
121064,0,0,0,0,0,0,0,42,0,0
121065,0,0,0,0,0,0,0,0,0,0
121066,0,0,0,0,0,0,0,0,0,0
121067,7,7,7,7,7,7,15,7,7,7
121068,0,20,0,0,0,0,0,0,0,0
121069,0,0,0,0,0,0,0,0,0,0
121070,8,20,3,3,14,9,4,10,16,4
121071,16,16,16,16,16,16,16,16,16,16
121072,11,0,0,11,0,0,0,0,0,0
121073,0,0,0,23,0,0,0,0,0,0
121074,14,14,14,14,14,14,14,14,14,14
121075,0,17,0,0,0,27,0,16,0,0
121076,0,0,0,0,0,0,0,0,0,0
121077,0,0,0,0,0,29,0,0,0,0
121078,22,22,22,22,22,22,28,22,22,22
121079,0,0,0,0,0,0,0,15,0,0
121080,0,0,0,0,0,0,0,0,0,0
121081,0,0,0,0,0,0,0,0,0,0
121082,17,17,17,17,29,17,17,17,17,17
121083,14,14,14,14,14,14,14,14,14,14
121084,10,10,10,10,10,10,10,10,10,10
121085,0,0,0,0,0,0,0,0,0,0
121086,0,0,0,0,0,0,0,0,0,0
121087,0,24,0,0,0,14,0,0,0,0
121088,22,22,22,22,22,22,22,22,22,22
121089,0,0,0,0,0,0,0,0,0,0
121090,0,0,0,23,0,0,0,0,0,0
121091,0,0,0,0,22,0,0,0,0,0
121092,42,7,9,0,0,18,16,0,0,11
121093,0,22,17,8,14,17,14,0,40,0
121094,0,38,32,12,20,0,0,23,0,14
121095,0,0,0,0,0,0,0,0,0,0
121096,0,0,0,0,15,0,15,0,0,0
121098,0,0,0,0,0,0,0,0,25,0
121099,0,0,0,0,0,0,0,0,0,0
121100,13,14,0,17,0,0,17,0,0,0
121101,0,23,0,0,6,0,24,14,2,0
121102,0,0,0,0,0,0,8,0,0,29
121103,0,0,0,22,0,0,0,0,0,0
121104,0,31,5,10,13,0,0,12,18,0
121105,17,17,17,17,17,17,17,17,17,17
121106,0,0,34,0,22,44,0,8,24,0
121107,19,6,9,24,10,32,14,28,10,12
121108,0,0,0,0,0,0,0,0,0,0
121109,12,9,0,25,15,17,6,0,0,0
121110,13,0,20,0,18,10,0,0,0,12
121111,27,27,27,27,27,27,27,27,27,27
121112,0,0,0,0,0,0,19,0,0,0
121113,21,19,11,11,4,12,18,0,8,12
121114,0,0,9,0,0,0,0,0,0,0
121115,0,0,0,0,0,12,0,0,0,0
121116,22,22,22,22,22,22,22,22,22,22
121117,27,11,12,18,11,30,18,3,2,11
121118,29,19,12,29,40,24,25,20,39,8
121119,0,0,0,0,0,0,0,0,0,0
121120,3,3,3,3,3,3,3,3,3,3
121121,0,0,18,20,0,0,0,38,0,0
121122,15,15,15,15,15,15,15,15,15,15
121123,0,0,0,0,0,0,0,0,0,7
121124,0,28,0,0,9,0,24,0,0,14
121125,0,0,0,0,0,0,0,0,0,0
121126,15,15,15,15,15,15,15,15,15,15
121127,0,0,18,0,0,0,0,0,25,0
121128,0,0,10,16,0,5,0,0,0,0
121129,0,0,0,0,0,0,0,0,0,7
121130,0,11,21,0,21,21,0,0,0,0
121131,14,0,0,0,0,0,0,0,18,0
121132,14,0,0,10,0,0,0,0,6,0
121133,27,8,16,0,0,0,19,11,0,11
121135,22,22,22,22,22,22,22,22,22,22
121136,0,0,0,14,0,0,0,0,0,0
121137,0,6,0,23,0,21,24,9,13,28
121138,0,0,0,0,0,0,0,0,0,0
121139,0,0,0,0,0,0,0,0,0,0
121140,0,0,0,0,0,0,0,0,0,0
121141,0,0,0,0,0,0,0,0,0,0
121142,0,0,0,0,0,0,0,0,0,0
121143,0,0,0,0,0,0,0,0,0,0
121144,0,10,0,0,11,0,0,22,19,14
121145,0,0,0,0,0,0,0,0,0,0
121146,21,0,11,0,33,0,0,27,0,8
121147,12,12,12,12,12,12,12,12,12,12
121148,0,0,0,0,0,0,0,0,0,0
121149,0,0,0,0,0,0,0,11,0,0
121150,0,0,0,0,0,0,0,0,0,0
121151,0,0,0,0,0,0,0,0,0,0
121152,0,0,0,13,0,23,9,0,0,15
121153,0,23,0,18,13,0,0,0,0,0
121154,41,0,0,0,0,0,0,0,0,0
121155,0,10,15,0,0,0,0,0,0,0
121156,0,0,0,0,0,0,0,0,0,0
121157,12,12,12,12,12,12,12,12,12,12
121158,0,0,0,0,0,0,0,0,0,0
121159,15,15,15,15,15,15,15,15,15,15
121160,0,0,0,0,7,0,4,0,0,27
121161,0,0,0,0,0,0,0,0,0,0
121162,0,0,0,0,0,0,0,0,0,0
121163,0,17,0,0,0,0,19,0,0,0
121164,14,14,14,14,14,14,14,14,14,14
121165,0,0,0,0,0,0,0,0,0,0
121166,0,0,0,19,17,27,23,0,29,7
121167,0,0,0,0,0,0,0,0,0,0
121168,0,0,0,13,0,0,0,3,0,0
121169,21,21,21,21,21,21,21,21,21,21
121170,0,0,0,0,0,0,0,0,0,0
121171,46,46,46,46,46,46,46,46,46,46
121172,43,15,17,0,0,0,0,28,0,9
121173,21,21,21,21,21,21,21,21,21,21
121174,27,27,27,27,27,27,27,27,27,27
121175,6,0,8,2,0,0,0,24,9,5
121176,0,0,4,0,0,0,0,0,0,0
121177,0,0,0,0,0,0,0,0,0,0
121178,3,3,3,3,3,3,3,3,3,3
121179,5,5,5,5,5,5,5,5,22,5
121180,0,0,35,0,0,0,0,0,0,17
121181,14,0,0,0,0,0,0,0,13,0
121182,0,0,0,0,0,0,0,7,0,0
121183,3,0,0,0,0,0,0,0,0,0
121184,0,0,0,17,0,29,0,14,0,24
121185,0,0,0,0,0,0,0,0,0,0
121186,24,24,24,24,24,24,24,24,24,24
121187,0,0,0,0,0,0,0,0,0,0
121188,0,0,0,0,11,36,0,0,0,0
121189,0,0,0,0,0,0,0,0,0,0
121190,0,0,0,0,0,0,0,0,0,0
121191,0,0,0,15,0,0,0,0,0,0
121192,21,17,12,34,13,9,0,9,5,11
121193,0,0,0,0,0,0,0,0,0,0
121194,23,23,23,23,23,23,23,23,23,23
121195,0,0,0,8,0,0,0,0,0,0
121196,0,0,0,0,0,0,0,16,0,7
121197,0,0,0,0,13,0,0,0,0,0
121198,0,41,5,17,0,4,0,0,0,33
121199,0,0,0,0,0,0,0,3,3,0
121200,0,0,0,11,21,10,32,0,0,0
121201,2,16,12,8,31,28,22,20,6,0
121202,0,0,0,0,0,0,0,0,0,0
121203,1,1,1,1,1,1,1,1,1,4
121204,0,0,0,0,0,0,0,0,0,0
121205,0,24,0,8,25,19,10,0,18,17
121206,23,23,23,23,23,23,23,23,23,23
121207,0,0,0,0,0,0,0,0,0,0
121208,0,0,0,0,0,0,0,0,0,0
121209,26,26,26,26,26,26,26,26,26,26
121210,0,0,0,0,0,0,0,0,0,0
121211,0,0,0,0,10,0,0,26,3,0
121212,0,0,0,0,0,0,0,0,0,0
121213,0,0,0,27,0,0,0,0,16,0
121214,7,7,7,7,7,7,7,7,7,7
121215,7,21,8,19,21,0,15,13,21,25
121216,10,10,10,10,10,10,10,10,10,10
121217,5,5,5,5,5,5,5,5,5,5
121218,26,26,26,26,26,26,26,26,26,26
121219,19,0,0,12,9,14,0,0,0,0
121221,0,0,13,0,0,0,0,0,0,0
121222,38,22,6,7,23,0,15,6,0,11
121223,0,0,0,8,0,0,0,0,0,0
121224,21,21,21,21,21,21,21,21,21,21
121225,0,0,0,0,0,0,0,0,23,0
121226,0,0,0,0,0,0,0,0,0,0
121227,0,0,21,7,0,30,0,0,0,0
121228,21,21,21,21,21,21,21,21,21,21
121229,0,0,0,0,5,0,22,0,0,8
121230,7,7,7,7,7,7,7,7,7,7
121231,4,4,4,4,4,4,4,4,4,4
121232,17,17,17,17,17,17,17,17,17,17
121233,0,0,0,0,0,0,0,0,0,0
121234,15,0,0,0,0,16,0,25,0,0
121235,0,0,0,8,9,13,0,0,0,0
121236,0,0,0,0,0,0,0,0,0,0
121237,0,0,0,0,0,0,0,0,0,0
121238,0,0,0,0,19,0,0,0,0,0
121239,11,23,0,0,0,0,0,17,0,17
121240,0,0,22,9,14,28,22,0,0,5
121241,0,0,0,0,0,0,0,0,0,0
121243,0,0,0,0,0,0,0,0,0,0
121244,19,19,19,19,19,19,19,19,19,19
121245,24,7,7,7,7,7,7,7,7,7
121246,16,11,35,18,6,10,16,7,22,11
121247,3,3,3,3,3,3,3,3,3,3
121248,0,0,0,0,0,0,0,0,0,0
121249,0,0,0,0,0,0,0,0,0,0
121250,12,12,12,12,12,12,12,12,12,12
121251,0,0,8,0,0,0,0,13,0,0
121252,0,0,0,0,0,0,0,0,0,0
121253,0,0,0,0,0,0,0,0,0,0
121254,0,0,0,0,0,0,0,0,0,0
121255,0,0,0,0,0,0,0,0,0,0
121256,26,26,26,26,26,26,26,26,26,26
121257,0,0,0,0,0,0,0,0,0,0
121258,0,0,0,0,0,0,0,0,0,0
121259,0,0,0,0,0,0,0,0,0,0
121261,4,4,4,4,4,4,4,4,4,4
121262,0,0,0,0,0,0,0,0,0,0
121263,0,0,0,0,0,0,0,0,0,0
121264,0,0,0,0,0,0,0,0,0,0
121265,0,0,0,0,0,0,0,0,0,0
121266,0,0,0,0,0,0,0,0,0,0
121267,0,0,0,0,0,0,0,0,0,0
121268,26,32,23,11,12,30,12,0,15,12
121269,19,19,19,19,19,19,19,19,19,19
121270,0,0,0,0,0,0,0,0,0,0
121272,8,0,0,0,0,0,0,0,0,0
121273,12,24,17,16,0,15,0,0,0,28
121274,0,0,0,0,0,0,0,0,0,0
121275,7,7,7,7,7,7,7,7,7,7
121276,0,0,0,37,0,0,0,0,0,0
121277,0,34,0,20,0,0,0,0,15,0
121279,0,0,0,0,0,0,0,0,0,0
121280,15,15,15,15,15,15,15,15,15,15
121281,25,25,25,25,25,25,25,25,25,25
121282,23,23,23,23,23,23,23,23,23,23
121283,0,0,0,0,0,0,0,0,0,0
121284,0,10,21,7,0,0,4,0,0,15
121285,33,33,33,33,33,33,33,33,33,33
121286,18,18,18,18,18,18,18,18,18,18
121287,0,0,0,0,0,0,0,0,8,0
121288,17,17,17,17,17,17,17,17,17,17
121289,12,17,20,10,10,0,7,22,12,20
121290,13,20,22,0,8,22,33,13,14,26
121291,0,0,0,0,2,0,0,7,0,0
121293,0,10,0,15,0,1,0,0,0,0
121294,0,6,0,0,10,0,0,0,0,0
121295,27,27,27,27,27,27,27,27,27,27
121296,23,0,24,9,6,17,0,11,38,23
121297,22,12,0,0,0,0,0,10,0,0
121298,0,0,0,0,0,0,0,0,0,19
121299,0,0,0,0,0,0,0,0,0,0
121300,18,18,0,0,0,0,0,20,15,0
121301,15,17,12,12,15,12,12,12,12,12
121302,0,0,0,0,0,0,0,0,0,0
121303,0,0,0,0,0,0,0,0,0,0
121304,0,0,0,0,0,12,0,23,0,0
121305,31,31,31,31,31,31,31,31,31,31
121306,0,13,0,0,0,0,0,0,0,0
121307,0,0,0,20,0,0,0,0,0,0
121308,20,20,20,20,29,20,20,20,20,20
121309,0,0,4,0,0,0,0,0,0,0
121310,0,11,0,0,0,0,0,0,0,0
121311,0,18,0,0,0,0,0,0,0,0
121312,0,0,0,0,0,0,0,0,0,0
121313,0,0,0,0,0,0,0,0,0,0
121314,19,19,19,19,19,19,19,19,19,19
121315,0,0,0,0,0,0,0,0,0,0
121316,0,0,0,18,0,9,0,26,0,0
121317,10,10,19,10,10,10,10,10,10,23
121318,0,0,0,15,0,0,0,20,21,11
121319,0,0,13,27,18,0,9,0,30,20
121320,0,0,0,0,0,0,0,0,0,0
121323,0,0,0,0,0,0,0,0,0,0
121324,0,0,0,0,0,0,0,0,0,0
121325,25,25,12,38,15,18,19,8,7,11
121326,0,0,0,0,0,8,0,0,16,9
121327,0,0,24,0,0,0,17,0,0,0
121328,0,0,0,0,0,12,0,0,0,0
121329,0,0,0,0,0,0,0,0,0,0
121330,0,0,0,0,0,0,0,0,0,30
121331,0,35,0,0,15,34,0,0,0,0
121332,0,0,0,0,0,0,0,0,0,0
121333,11,20,17,17,40,34,26,20,17,15
121334,0,0,0,0,0,0,0,0,0,0
121335,1,1,1,1,1,1,1,1,1,1
121336,21,21,21,21,21,21,21,21,21,21
121337,0,0,33,0,0,2,25,0,0,0
121338,0,0,0,0,0,0,0,0,0,0
121339,0,0,0,0,0,4,0,11,0,20
121340,0,0,23,0,0,0,0,0,0,0
121341,36,36,36,36,36,36,36,36,36,36
121343,0,0,0,33,28,0,0,0,0,0
121344,0,0,16,8,0,25,12,0,0,0
121345,0,0,0,0,0,0,37,0,0,0
121346,9,14,16,0,0,0,0,0,5,14
121347,15,15,15,15,15,15,15,15,15,15
121348,24,0,0,0,19,0,26,0,0,6
121349,12,12,12,12,12,12,12,12,12,12
121350,0,0,11,0,0,0,0,0,0,0
121351,0,0,4,0,0,0,0,0,0,0
121352,0,0,0,0,17,0,0,0,0,8
121353,0,0,0,0,0,0,0,0,0,0
121354,0,6,0,0,9,19,0,0,20,9
121355,0,0,0,0,0,0,0,0,0,0
121356,0,0,0,0,0,0,0,0,0,0
121357,0,22,5,0,16,26,0,0,0,0
121358,22,22,22,22,22,22,22,22,22,22
121359,26,26,26,26,26,26,26,26,26,26
121360,14,14,14,14,14,14,14,14,14,14
121361,0,0,0,0,0,0,0,18,0,0
121362,22,22,22,22,22,22,22,22,22,22
121363,28,28,28,28,28,28,28,28,28,28
121364,0,0,0,0,0,0,0,0,0,0
121365,13,13,13,13,13,13,13,13,13,13
121367,0,0,0,0,0,0,0,0,0,0
121368,16,16,16,16,16,16,16,16,16,16
121369,22,22,22,22,22,22,22,22,22,22
121370,0,0,28,0,0,18,0,0,0,0
121371,28,28,28,28,28,28,28,28,28,28
121372,9,9,9,9,9,9,9,9,9,9
121373,0,0,0,0,0,0,0,0,0,0
121374,9,9,9,9,9,9,9,9,9,9
121375,9,0,0,0,20,11,0,0,2,0
121376,0,0,0,0,0,0,0,0,0,0
121377,9,0,0,0,0,0,0,0,0,15
121378,17,17,17,17,17,17,17,17,18,17
121379,18,18,18,18,18,18,18,18,18,18
121380,0,0,0,10,0,6,6,0,0,0
121381,0,0,0,0,0,0,0,0,0,0
121382,0,0,0,0,0,0,0,0,0,0
121383,0,0,0,5,0,0,0,0,0,0
121384,0,8,0,0,0,0,0,0,10,0
121385,0,0,0,17,0,0,0,0,0,0
121386,0,0,0,0,0,0,0,9,0,0
121387,10,10,10,10,10,10,10,10,10,10
121388,0,0,14,0,22,0,0,10,21,26
121389,0,0,0,0,0,0,7,0,0,0
121390,0,13,0,0,20,14,0,0,22,11
121391,18,0,12,0,5,0,0,0,0,0
121392,1,1,1,1,1,1,1,6,1,1
121393,0,0,0,0,0,0,0,0,0,0
121394,0,0,22,0,0,0,0,0,0,0
121395,0,39,0,0,0,0,0,33,0,0
121396,2,2,86,2,2,2,2,2,2,2
121397,15,21,23,16,37,26,6,3,25,16
121398,22,22,22,22,22,22,22,22,22,22
121399,0,0,0,0,0,0,0,0,0,0
121400,0,0,0,0,0,0,0,0,0,0
121401,6,6,6,6,6,6,6,6,6,6
121402,0,0,0,0,0,0,0,0,0,0
121403,28,28,28,28,28,28,28,28,28,28
121404,0,19,0,0,0,0,0,0,0,0
121405,21,21,21,21,21,21,21,21,21,21
121406,0,0,0,0,0,0,0,0,0,0
121407,21,21,21,21,21,21,21,21,21,21
121409,31,31,31,31,31,31,31,31,31,31
121410,0,0,0,0,0,0,0,0,6,0
121411,7,7,7,7,7,7,7,7,7,7
121412,15,15,15,15,15,15,15,15,15,15
121413,20,20,20,20,20,20,20,20,20,20
121414,0,0,0,0,0,0,0,0,0,0
121415,0,0,0,0,0,0,0,0,0,0
121416,0,0,20,0,0,0,0,12,0,10
121417,20,20,20,20,20,20,20,20,20,20
121418,15,0,30,0,0,9,11,14,9,7
121419,7,6,8,6,13,19,6,12,29,6
121420,16,16,16,16,16,16,16,16,16,16
121421,0,0,0,0,0,0,0,0,0,0
121422,0,0,0,0,12,0,0,0,0,0
121423,27,27,27,27,27,27,27,27,27,27
121424,21,21,21,21,21,21,22,21,21,21
121425,0,0,24,0,0,0,0,0,0,0
121426,0,0,0,0,0,0,0,27,0,0
121427,0,0,0,0,0,0,0,0,0,0
121428,0,0,0,0,0,0,0,0,0,0
121429,0,0,0,0,0,0,0,0,0,0
121430,11,0,0,0,0,0,0,0,0,8
121431,24,24,24,24,24,24,24,24,24,24
121432,18,0,0,0,33,0,0,0,0,0
121433,16,16,16,16,19,16,16,16,16,16
121434,19,19,19,19,19,19,19,23,19,19
121435,0,0,0,0,0,0,0,0,0,0
121436,21,0,24,0,0,0,27,0,0,25
121437,0,0,0,0,0,0,0,0,0,0
121438,0,0,0,0,0,0,0,6,13,0
121439,0,17,0,13,0,9,0,0,0,0
121440,14,14,14,14,14,14,14,14,14,14
121441,0,0,0,0,0,0,0,0,0,0
121442,0,0,0,0,0,0,0,0,0,0
121443,0,0,0,0,0,0,0,0,0,0
121444,0,0,0,0,16,0,0,0,0,0
121445,24,24,24,24,24,24,24,24,24,24
121446,8,0,0,0,0,0,0,0,0,5
121447,0,0,0,0,9,0,0,0,0,0
121448,0,0,0,50,13,15,0,24,34,0
121449,0,0,0,0,0,0,0,0,0,0
121450,0,0,0,0,0,0,25,0,0,0
121451,13,13,13,13,13,13,13,13,13,13
121452,0,0,0,0,0,0,0,0,0,0
121453,0,0,0,0,0,0,0,0,0,0
121454,0,7,0,30,0,0,21,15,0,7
121455,0,0,0,0,0,0,0,27,13,0
121456,2,2,2,2,2,2,2,2,2,2
121457,25,25,25,25,25,25,25,25,25,25
121458,0,0,0,0,0,0,0,0,20,0
121459,18,18,18,18,36,18,18,18,18,18
121460,6,15,19,23,17,20,29,0,9,0
121461,0,0,0,0,0,0,0,0,0,0
121462,15,0,26,16,21,0,16,25,0,10
121463,0,0,0,0,18,0,0,25,32,0
121464,17,17,17,17,17,17,17,17,17,17
121465,24,24,24,24,24,24,24,24,24,24
121466,32,12,0,14,0,0,6,22,0,13
121467,10,10,10,10,10,10,10,10,10,10
121468,0,4,0,0,0,0,0,0,0,0
121469,4,9,4,4,4,4,4,4,4,4
121470,14,0,14,0,0,25,0,0,0,7
121471,0,0,0,0,0,0,0,0,0,0
121472,25,25,25,25,25,25,25,25,25,25
121473,12,12,12,12,12,12,12,12,16,12
121474,0,0,0,0,0,0,0,0,0,0
121475,28,28,28,28,28,28,28,28,28,28
121476,18,18,18,18,18,18,18,18,18,18
121478,0,0,0,0,0,9,0,11,0,0
121479,0,0,0,0,0,15,0,0,0,0
121480,0,21,0,0,30,27,0,11,19,9
121481,23,0,12,0,19,16,0,21,17,0
121482,13,0,8,19,16,23,30,14,32,0
121483,29,29,29,29,29,29,29,29,29,29
121484,9,31,0,16,41,33,14,23,5,0
121485,0,0,0,0,0,0,0,0,0,0
121486,0,0,0,0,0,0,0,0,0,0
121487,0,0,0,0,0,0,0,0,0,0
121488,11,11,11,11,11,11,11,29,11,11
121490,0,0,0,0,0,0,0,0,0,0
121491,17,0,0,11,0,0,0,22,16,8
121492,0,15,0,0,0,0,19,0,0,14
121493,0,0,0,0,0,0,0,0,0,0
121494,0,0,15,3,5,0,0,0,0,8
121495,0,0,0,0,0,0,0,0,0,0
121497,0,13,0,0,0,0,0,0,0,0
121498,0,0,0,0,0,0,0,0,0,0
121499,0,0,0,0,0,0,9,0,0,0
121500,0,0,0,0,0,0,0,0,0,0
121501,8,12,22,0,14,0,0,0,6,10
121502,0,0,0,0,0,0,0,0,0,0
121503,17,0,0,0,0,8,0,0,0,0
121504,19,19,19,19,19,19,19,19,19,19
121505,10,10,10,10,10,10,13,10,10,10
121506,0,23,0,0,0,0,0,18,5,5
121507,0,0,0,0,0,0,0,31,0,16
121508,0,0,0,0,0,0,0,0,0,0
121509,0,0,0,0,0,0,0,0,0,0
121510,0,0,0,0,0,0,0,0,0,7
121511,17,14,7,16,18,15,15,14,13,13
121512,0,0,0,0,0,0,0,0,0,0
121513,0,0,0,0,21,16,23,0,0,0
121514,23,23,23,23,23,23,23,23,23,23
121515,26,26,26,26,26,26,26,26,26,26
121516,11,13,0,0,0,10,14,20,0,0
121517,0,0,0,17,0,0,0,0,0,0
121518,0,0,0,0,0,0,0,0,0,0
121519,30,30,30,30,30,30,30,30,30,30
121520,14,14,14,14,14,14,14,14,14,14
121521,0,0,0,0,0,0,0,0,0,11
121522,0,0,6,18,0,0,0,19,0,20
121523,20,20,20,20,20,20,20,20,20,20
121524,42,26,0,11,0,20,0,0,25,0
121525,29,29,29,29,29,29,29,29,29,29
121526,0,0,0,0,0,0,0,0,0,0
121527,0,0,14,0,0,0,0,0,0,0
121528,0,0,0,0,0,0,0,0,0,0
121529,24,24,24,24,24,24,24,24,24,24
121530,22,22,22,22,22,22,22,22,22,22
121531,0,0,0,0,0,0,0,0,0,0
121532,19,0,0,0,14,0,0,0,24,22
121533,0,0,0,0,0,0,0,0,0,0
121534,0,12,13,13,15,8,0,21,0,0
121535,25,25,25,25,25,25,25,25,25,25
121536,17,7,0,0,0,0,0,0,11,19
121537,0,0,0,0,0,0,0,0,0,0
121538,0,0,0,0,0,0,0,0,0,0
121539,26,0,5,12,0,12,9,0,6,0
121540,19,0,27,7,0,0,0,39,18,19
121541,0,0,0,0,0,0,0,0,0,0
121542,2,2,2,2,2,2,2,2,2,2
121543,0,0,0,0,0,0,0,0,0,0
121544,0,0,30,0,0,0,0,18,0,0
121545,25,0,0,0,0,0,0,0,0,0
121546,15,15,15,15,15,15,15,15,15,15
121547,0,0,0,0,0,0,0,0,0,0
121548,2,2,2,2,2,2,2,2,2,2
121549,29,29,29,29,29,29,29,29,29,29
121550,11,11,11,11,11,11,11,11,11,11
121551,0,0,0,0,0,0,0,0,0,0
121552,0,0,0,0,17,0,0,5,0,0
121554,0,0,0,15,0,0,0,0,0,0
121555,17,17,17,17,17,30,17,17,17,17
121556,14,14,14,14,14,14,14,14,14,14
121557,1,1,1,1,1,1,1,1,1,1
121558,0,18,0,13,5,0,16,20,0,9
121559,0,0,0,0,0,0,0,0,0,0
121561,0,0,26,0,0,25,0,0,38,0
121562,0,0,0,0,0,0,0,0,0,0
121563,0,0,0,0,0,0,0,0,0,0
121564,22,22,22,22,22,22,22,22,22,22
121565,0,0,23,0,0,0,0,0,0,0
121566,0,0,0,0,12,0,0,0,0,0
121567,0,0,0,0,0,0,0,0,0,0
121569,0,0,0,0,0,0,0,0,0,0
121570,17,0,0,0,0,0,0,9,0,0
121571,0,0,0,0,0,0,27,0,0,0
121572,0,0,0,0,0,0,0,0,0,0
121573,0,0,0,0,0,25,0,0,9,0
121574,11,11,11,11,11,11,11,11,11,11
121575,13,13,13,13,13,13,13,13,13,13
121576,2,2,2,2,2,2,2,15,2,18
121577,0,0,0,0,0,0,0,0,0,0
121578,16,0,0,0,0,10,0,12,11,0
121579,0,13,0,0,0,0,9,9,0,12
121580,0,0,0,0,0,0,0,0,0,0
121581,0,0,0,0,0,0,0,0,0,0
121582,0,0,0,0,0,0,0,0,0,0
121583,0,0,27,0,0,0,0,0,0,0
121584,0,0,0,0,0,0,0,0,0,0
121585,0,2,0,0,0,0,0,0,0,0
121586,0,20,8,7,25,6,0,24,0,6
121587,0,0,0,0,0,0,16,0,0,0
121588,13,13,27,13,13,13,13,13,13,14
121589,21,21,21,21,21,21,21,21,21,21
121590,19,19,19,19,19,19,19,19,19,19
121591,0,0,0,0,0,0,0,0,0,0
121592,0,0,29,0,0,12,2,0,0,0
121593,0,0,0,0,0,0,0,0,0,0
121594,0,0,0,0,0,0,0,0,0,0
121595,0,0,0,0,0,0,0,0,0,0
121596,0,0,0,0,0,0,0,0,0,0
121597,0,43,0,0,0,0,0,0,0,0
121598,12,12,12,12,12,12,12,12,12,12
121599,0,0,0,0,0,0,0,0,0,0
121600,25,25,25,25,25,25,25,25,25,25
121601,0,0,0,0,0,0,0,0,0,0
121603,0,0,0,0,0,0,0,0,0,0
121604,0,0,0,0,0,0,0,0,0,0
121605,3,3,3,3,3,3,3,3,3,3
121606,0,0,0,0,0,0,0,0,0,0
121607,0,0,0,0,0,0,0,0,0,0
121608,0,0,0,0,0,0,19,0,0,0
121609,22,22,22,22,22,22,22,22,22,22
121610,25,25,25,25,25,25,25,25,25,25
121611,20,20,20,20,20,20,20,20,20,20
121613,35,35,35,35,35,35,35,35,35,35
121614,2,2,2,2,2,2,2,2,2,2
121615,0,0,0,0,0,0,0,0,4,0
121616,0,0,0,0,0,0,0,0,0,0
121617,3,0,0,0,0,0,0,6,10,12
121618,0,0,0,4,17,11,37,0,0,0
121619,27,14,0,20,15,0,16,6,0,0
121620,20,20,20,20,20,20,20,20,20,20
121622,9,32,21,13,15,17,36,6,15,33
121624,1,1,1,1,1,1,1,1,1,1
121625,7,7,7,7,15,7,7,7,7,7
121626,0,0,0,0,0,0,0,0,0,0
121627,0,0,0,0,0,0,11,0,0,0
